기준연도,시군명,연령대,성별,결제건수,결제금액,결제취소건수,결제취소금액,1회평균결제금액,총인구,총인구_남,총인구_여,내국인_세대수,내국인_총인구,내국인_남,내국인_여,등록외국인_총인구,등록외국인_남,등록외국인_여
2021,의왕시,10대,여,31617,48181.4342,249.0,501.3641,1.5239,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,20대,남,222424,349578.3257,1726.0,7028.6953,1.5717,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,20대,여,222547,384817.0195,1841.0,6717.5345,1.7291,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,30대,남,196763,415520.5852,1988.0,12982.5843,2.1118,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,30대,여,276734,621801.3409,2410.0,11256.6949,2.2469,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,40대,남,279416,682961.9013,2418.0,14071.7265,2.4442,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,40대,여,414225,934153.9331,3254.0,12691.6113,2.2552,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,50대,남,194624,399136.5176,1677.0,8624.6642,2.0508,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,50대,여,278017,536140.0158,2459.0,8467.6309,1.9284,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,60대,남,105873,207428.2931,1112.0,6302.5804,1.9592,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,60대,여,131398,254038.2647,1399.0,4987.8308,1.9333,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,70대,남,24151,45151.78,267.0,1059.5303,1.8696,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,70대,여,34042,61927.5802,348.0,928.2273,1.8192,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,80대 이상,남,5225,8914.837,39.0,146.617,1.7062,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2021,의왕시,80대 이상,여,7084,12658.9806,49.0,110.153,1.787,156661.0,77615.0,79046.0,63112.0,155593.0,77093.0,78500.0,1068.0,522.0,546.0
2023,의정부시,10대,남,35392,83727.0368,225.0,1009.8204,2.3657,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,10대,여,41960,98340.2377,286.0,1210.2008,2.3437,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,20대,남,287231,461287.0912,1706.0,3872.0202,1.606,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,20대,여,313826,584838.1137,2616.0,7007.6669,1.8636,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,30대,남,241695,566665.1329,1493.0,6173.7123,2.3445,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,30대,여,347835,940549.2645,2757.0,11340.629,2.704,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,40대,남,433567,1363453.6488,2527.0,11606.0855,3.1447,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,40대,여,654282,1996134.7445,4906.0,20908.0717,3.0509,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,50대,남,361514,768634.2074,1853.0,6167.6709,2.1262,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,50대,여,430217,858431.1888,2845.0,8482.7463,1.9953,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,60대,남,194447,329437.8406,964.0,2128.252,1.6942,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,60대,여,234132,418069.2628,1360.0,3850.0289,1.7856,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,70대,남,61455,107315.1329,312.0,789.69,1.7462,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,70대,여,71843,125052.2475,399.0,1108.2913,1.7406,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,80대 이상,남,11653,20056.5523,65.0,205.955,1.7211,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,의정부시,80대 이상,여,11645,21398.5037,78.0,218.9709,1.8376,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,10대,남,56664,119709.0075,297.0,985.5537,2.1126,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,10대,여,63986,139570.7325,465.0,1534.0235,2.1813,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,20대,남,398150,631370.98,2491.0,6116.8265,1.5858,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,20대,여,424129,786442.9812,3665.0,9881.0085,1.8543,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,30대,남,397304,869790.9167,3031.0,11561.7967,2.1892,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,30대,여,554902,1400431.1058,4660.0,17334.555,2.5237,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,40대,남,692525,1916134.4212,4284.0,17479.7846,2.7669,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,40대,여,1033621,2796433.7135,7665.0,29316.3087,2.7055,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,50대,남,545323,1080414.2751,2849.0,8883.4185,1.9812,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,50대,여,628077,1229494.5615,4091.0,11369.5077,1.9576,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,60대,남,257000,439907.6863,1372.0,3937.0903,1.7117,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,60대,여,303102,557140.4861,1883.0,5245.0014,1.8381,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,70대,남,74567,128523.429,441.0,1289.2652,1.7236,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,70대,여,88738,156666.2317,545.0,1258.4142,1.7655,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,80대 이상,남,12327,23543.4994,78.0,163.5656,1.9099,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2022,의정부시,80대 이상,여,13653,25630.1885,83.0,316.4891,1.8773,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,10대,남,73079,118798.4715,366.0,1135.7549,1.6256,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,10대,여,82515,144898.3356,545.0,1636.0817,1.756,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,20대,남,571093,879789.039,3493.0,11620.06,1.5405,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,20대,여,571238,1019006.5977,4314.0,12803.941,1.7839,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,30대,남,454028,920206.1301,3529.0,17341.8512,2.0268,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,30대,여,631353,1410814.2751,5247.0,19471.101,2.2346,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,40대,남,770698,1810008.8578,5248.0,22661.2603,2.3485,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,40대,여,1032794,2395387.8322,7789.0,27795.2437,2.3193,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,50대,남,573999,1082076.7501,3614.0,13075.2723,1.8852,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,50대,여,654225,1219692.9734,4748.0,14684.8438,1.8643,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,60대,남,245318,423410.0526,1594.0,5486.6622,1.726,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,60대,여,284139,508620.0499,2210.0,6792.3367,1.79,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,70대,남,70326,119292.1645,455.0,1133.5146,1.6963,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,70대,여,87075,153664.7985,620.0,1754.8858,1.7647,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,80대 이상,남,13640,24810.6888,110.0,362.74,1.819,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2021,의정부시,80대 이상,여,18414,33902.9122,154.0,333.3242,1.8411,467486.0,229467.0,238019.0,209610.0,461193.0,226527.0,234666.0,6293.0,2940.0,3353.0
2023,이천시,10대,남,33891,70905.4296,173.0,852.462,2.0922,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,10대,여,29944,84016.971,176.0,866.1651,2.8058,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,20대,남,229181,543205.9078,1843.0,10298.5245,2.3702,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,20대,여,219639,567839.8725,1837.0,8648.3,2.5853,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,30대,남,439419,1256730.9119,4260.0,30093.3764,2.86,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,30대,여,524604,1711373.726,4380.0,27805.5442,3.2622,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,40대,남,687327,2474839.8012,5103.0,37136.4862,3.6007,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,40대,여,807894,2902599.6173,5866.0,36740.1958,3.5928,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,50대,남,481409,1354310.3906,3146.0,20623.2192,2.8132,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,50대,여,446104,1282725.7174,3414.0,17264.5261,2.8754,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,60대,남,227181,606574.7812,1856.0,11001.1085,2.67,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,60대,여,203292,583109.3028,1750.0,9442.3048,2.8683,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,70대,남,47394,128695.2222,356.0,1760.7165,2.7154,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,70대,여,43221,123707.6426,376.0,2157.3369,2.8622,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,80대 이상,남,8080,19423.2686,56.0,270.5478,2.4039,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,이천시,80대 이상,여,6007,18586.8686,52.0,287.6079,3.0942,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,10대,남,32159,56356.7651,191.0,986.0025,1.7524,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,10대,여,35244,86441.936,251.0,1181.7285,2.4527,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,20대,남,270522,616323.1852,2799.0,17168.4277,2.2783,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,20대,여,241264,601952.1873,2495.0,12184.8622,2.495,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,30대,남,468908,1296452.8907,5236.0,37583.3098,2.7648,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,30대,여,494196,1577599.4729,4725.0,29293.4157,3.1923,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,40대,남,702221,2341825.5679,5987.0,45204.631,3.3349,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,40대,여,783498,2687852.7475,6610.0,38415.3408,3.4306,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,50대,남,476945,1296632.2682,4038.0,28770.4636,2.7186,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,50대,여,404734,1114835.3906,3395.0,17937.115,2.7545,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,60대,남,200023,531549.3913,1794.0,11954.757,2.6574,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,60대,여,165862,464275.9935,1509.0,8251.0519,2.7992,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,70대,남,36697,105270.0171,417.0,3141.1002,2.8686,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,70대,여,32286,92052.4197,283.0,1593.3893,2.8512,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,80대 이상,남,5958,16180.5991,55.0,281.646,2.7158,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2022,이천시,80대 이상,여,4252,12843.9388,33.0,162.3384,3.0207,232528.0,122373.0,110155.0,105489.0,222614.0,115999.0,106615.0,9914.0,6374.0,3540.0
2023,파주시,10대,남,72406,184829.698,348.0,1498.087,2.5527,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,10대,여,74636,206288.4207,447.0,2359.306,2.7639,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,20대,남,475320,865126.9084,2841.0,7838.3881,1.8201,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,20대,여,457716,918989.4095,3530.0,10187.0186,2.0078,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,30대,남,943978,2249891.9825,5934.0,23293.8757,2.3834,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,30대,여,906304,2356442.4572,6642.0,28084.0551,2.6001,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,40대,남,1287655,3728374.1777,7531.0,33252.8813,2.8955,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,40대,여,1328786,3687797.2362,8976.0,36822.328,2.7753,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,50대,남,914149,1979642.5244,4762.0,14990.4072,2.1656,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,50대,여,709054,1532104.9058,4844.0,14801.2965,2.1608,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,60대,남,390635,785280.8499,2258.0,6178.9753,2.0103,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,60대,여,276249,636354.4971,2091.0,6548.0343,2.3036,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,70대,남,83479,185117.3939,544.0,1622.095,2.2175,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,70대,여,70169,170023.2912,529.0,1692.9384,2.4231,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,80대 이상,남,17902,36075.6994,120.0,403.331,2.0152,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,파주시,80대 이상,여,18266,38867.6672,117.0,315.304,2.1279,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,10대,남,70175,155546.1153,316.0,1311.2805,2.2165,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,10대,여,74311,178798.7317,464.0,2403.0525,2.4061,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,20대,남,379248,676027.7622,2561.0,7910.9209,1.7825,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,20대,여,383029,805388.1165,3407.0,11220.6465,2.1027,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,30대,남,670120,1764291.9624,5337.0,29287.4575,2.6328,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,30대,여,825430,2387420.496,7265.0,37425.5842,2.8923,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,40대,남,1010162,3095824.9014,7081.0,39258.9104,3.0647,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,40대,여,1289456,3754267.0462,10309.0,45280.4005,2.9115,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,50대,남,585467,1328473.3868,3240.0,13637.8188,2.2691,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,50대,여,516638,1176688.1062,3841.0,13337.3464,2.2776,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,60대,남,205766,443193.9994,1279.0,4744.1405,2.1539,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,60대,여,165150,395739.9466,1211.0,4214.4942,2.3962,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,70대,남,42039,94894.5831,276.0,1016.0387,2.2573,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,70대,여,38324,92604.9269,285.0,958.9817,2.4164,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,80대 이상,남,9273,18279.0567,72.0,153.988,1.9712,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2022,파주시,80대 이상,여,10317,21763.6125,57.0,118.76,2.1095,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,10대,남,93595,156646.1606,536.0,1667.5604,1.6737,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,10대,여,93278,178809.9373,708.0,2175.5663,1.917,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,20대,남,546420,938970.3199,4456.0,16707.6392,1.7184,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,20대,여,541277,1070787.377,5208.0,16437.7265,1.9783,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,30대,남,750561,1842646.0029,7146.0,35954.1403,2.455,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,30대,여,961969,2464114.4709,9806.0,41791.4711,2.5615,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,40대,남,1101457,2928984.1004,9150.0,44455.5457,2.6592,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,40대,여,1362541,3523907.5312,12187.0,49662.1165,2.5863,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,50대,남,615575,1300376.7268,4312.0,16214.2833,2.1125,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,50대,여,541146,1141725.4511,4506.0,14484.1818,2.1098,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,60대,남,198840,402328.5333,1599.0,6141.9546,2.0234,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,60대,여,169688,376381.286,1574.0,5372.376,2.2181,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,70대,남,44404,91473.6311,353.0,1187.2194,2.06,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,70대,여,52517,111371.851,482.0,1292.4803,2.1207,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,80대 이상,남,11464,22053.2355,86.0,297.6191,1.9237,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2021,파주시,80대 이상,여,15222,31128.3328,151.0,520.6948,2.045,520964.0,266823.0,254141.0,224163.0,506269.0,256099.0,250170.0,14695.0,10724.0,3971.0
2023,평택시,10대,남,60903,144945.8918,307.0,1550.226,2.3799,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,10대,여,63602,164149.472,436.0,2282.9595,2.5809,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,20대,남,493147,908596.6333,3627.0,14594.8563,1.8424,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,20대,여,455562,925110.3569,4030.0,12135.04,2.0307,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,30대,남,894325,2050492.9866,7074.0,35026.2408,2.2928,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,30대,여,818134,2142500.7609,6511.0,30022.3068,2.6188,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,40대,남,1170029,3397612.003,7622.0,39036.5841,2.9039,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,40대,여,1167790,3366681.4971,8570.0,36497.4316,2.883,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,50대,남,797720,1767782.5922,4794.0,20198.9352,2.216,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,50대,여,639757,1420574.7618,4571.0,15869.9501,2.2205,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,60대,남,342879,724887.9258,2433.0,11892.8899,2.1141,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,60대,여,296024,681032.191,2353.0,9487.8785,2.3006,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,70대,남,76486,172667.717,546.0,2535.8422,2.2575,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,70대,여,74085,177416.4413,546.0,1896.769,2.3948,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,80대 이상,남,12056,27517.6794,72.0,256.6435,2.2825,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
2023,평택시,80대 이상,여,13353,32987.9709,107.0,400.1125,2.4705,624731.0,330103.0,294628.0,283006.0,594191.0,312132.0,282059.0,30540.0,17971.0,12569.0
